Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Interest_Rate,Debt_To_Income_Ratio,Education_Level,Marital_Status,Previous_Loans,Default
47,Female,844000.0,692,1175000.0,60,Employed,8.24,14.1,Bachelor,Married,1,1
52,Male,1253000.0,821,834000.0,24,Employed,4.37,4.1,Master,Married,1,0
45,Male,739000.0,692,408000.0,36,Employed,8.24,6.6,High School,Divorced,4,0
38,Male,574000.0,684,364000.0,36,Employed,8.48,6.6,Master,Married,2,1
49,Male,910000.0,679,626000.0,48,Employed,8.63,6.7,Master,Married,2,0
32,Male,691000.0,651,915000.0,12,Employed,9.47,15.6,PhD,Single,1,1
43,Female,1039000.0,699,1262000.0,36,Employed,8.03,11.1,PhD,Single,0,0
35,Female,651000.0,680,566000.0,48,Employed,8.6,9.2,High School,Married,3,0
36,Female,673000.0,517,213000.0,60,Employed,13.49,6.3,Bachelor,Married,2,0
37,Female,518000.0,630,173000.0,36,Self-employed,11.1,8.6,PhD,Single,1,1
42,Male,895000.0,615,629000.0,36,Employed,10.55,9.3,Master,Married,0,0
30,Male,776000.0,787,891000.0,36,Employed,5.39,7.4,Bachelor,Married,0,0
42,Female,627000.0,714,424000.0,36,Employed,7.58,6.1,High School,Married,0,0
45,Male,911000.0,756,1744000.0,36,Employed,6.32,13.9,Bachelor,Divorced,2,0
44,Male,1193000.0,824,598000.0,48,Employed,4.28,2.8,Master,Single,3,0
42,Female,800000.0,725,348000.0,48,Employed,7.25,4.0,Master,Married,0,1
55,Male,962000.0,838,574000.0,36,Employed,3.86,4.7,Bachelor,Divorced,1,0
35,Female,903000.0,644,436000.0,48,Employed,9.68,6.7,High School,Single,0,1
45,Male,634000.0,606,505000.0,60,Employed,10.82,10.9,Master,Married,2,0
31,Male,1716000.0,668,954000.0,60,Employed,8.96,5.4,PhD,Married,0,0
31,Male,713000.0,684,265000.0,48,Employed,8.48,7.3,Bachelor,Married,2,0
47,Male,1060000.0,797,1235000.0,36,Employed,5.09,7.8,PhD,Married,3,0
46,Male,1098000.0,705,390000.0,36,Employed,7.85,3.7,Bachelor,Divorced,0,0
56,Male,859000.0,639,358000.0,24,Employed,9.83,5.2,PhD,Married,2,1
46,Female,1040000.0,750,403000.0,24,Employed,6.5,3.7,Master,Married,4,0
62,Female,976000.0,692,735000.0,36,Self-employed,9.24,7.9,PhD,Married,1,0
30,Male,561000.0,596,376000.0,24,Self-employed,12.12,14.6,Master,Married,1,1
33,Male,747000.0,709,1364000.0,36,Employed,7.73,15.4,Bachelor,Single,0,0
29,Male,680000.0,803,806000.0,36,Employed,4.91,6.9,PhD,Single,1,0
36,Female,730000.0,779,1110000.0,36,Self-employed,6.63,13.7,Master,Married,2,0
46,Female,624000.0,711,498000.0,12,Self-employed,8.67,8.4,High School,Married,0,0
48,Male,1247000.0,661,551000.0,12,Employed,9.17,5.5,High School,Married,1,0
30,Female,1429000.0,560,892000.0,24,Employed,12.2,8.8,Bachelor,Married,1,0
61,Male,1223000.0,684,1097000.0,24,Self-employed,9.48,9.5,Master,Married,0,0
55,Male,1334000.0,752,1355000.0,60,Employed,6.44,7.1,Master,Married,4,0
40,Male,766000.0,657,412000.0,36,Self-employed,10.29,7.1,Bachelor,Single,1,0
32,Male,685000.0,622,545000.0,24,Employed,10.34,9.2,High School,Married,0,1
36,Male,672000.0,812,352000.0,12,Self-employed,5.64,4.7,Bachelor,Single,0,0
34,Male,1017000.0,772,492000.0,36,Employed,5.84,4.6,High School,Single,0,0
34,Female,887000.0,724,398000.0,36,Employed,7.28,6.5,Bachelor,Married,2,1
45,Male,841000.0,586,517000.0,24,Unemployed,13.42,9.1,PhD,Single,2,0
38,Male,1294000.0,589,489000.0,60,Employed,11.33,5.1,PhD,Single,2,1
41,Male,960000.0,569,475000.0,48,Employed,11.93,6.9,Bachelor,Married,0,0
67,Male,755000.0,718,818000.0,24,Self-employed,8.46,11.0,Bachelor,Married,6,1
49,Male,728000.0,576,286000.0,36,Employed,11.72,5.4,Bachelor,Married,0,0
61,Male,1111000.0,779,669000.0,36,Employed,5.63,4.1,High School,Divorced,2,0
35,Male,1172000.0,845,964000.0,36,Employed,3.65,3.4,PhD,Married,1,0
42,Male,1010000.0,659,748000.0,48,Employed,9.23,7.4,Bachelor,Married,0,1
46,Male,1654000.0,680,902000.0,24,Employed,8.6,5.2,Bachelor,Married,1,0
32,Male,1453000.0,742,1523000.0,36,Self-employed,7.74,10.0,Master,Married,1,0
25,Female,923000.0,814,942000.0,36,Employed,4.58,6.2,High School,Single,1,0
49,Female,701000.0,797,927000.0,36,Employed,5.09,8.5,High School,Married,3,1
48,Male,629000.0,539,348000.0,48,Employed,12.83,10.8,High School,Single,3,0
43,Male,766000.0,599,379000.0,24,Self-employed,12.03,7.8,Bachelor,Single,2,0
45,Male,1089000.0,753,594000.0,24,Employed,6.41,4.9,High School,Married,1,0
43,Female,1600000.0,736,1321000.0,36,Self-employed,7.92,7.1,PhD,Married,1,1
28,Male,925000.0,584,476000.0,24,Unemployed,13.48,7.9,Master,Single,1,0
41,Male,1245000.0,692,668000.0,12,Employed,8.24,4.9,PhD,Married,2,0
36,Male,775000.0,760,469000.0,36,Employed,6.2,4.9,Master,Married,1,0
33,Female,1007000.0,617,475000.0,24,Employed,10.49,6.0,Master,Married,1,0
62,Male,1166000.0,788,964000.0,36,Employed,5.36,5.7,High School,Single,4,0
47,Female,552000.0,534,180000.0,24,Employed,12.98,6.4,Master,Married,3,0
51,Male,785000.0,761,664000.0,12,Self-employed,7.17,7.3,High School,Single,1,0
40,Female,1149000.0,718,1113000.0,36,Employed,7.46,7.9,High School,Married,3,0
42,Female,925000.0,645,469000.0,12,Employed,9.65,6.5,Master,Married,0,0
38,Male,614000.0,744,1166000.0,60,Employed,6.68,14.2,Master,Single,3,1
33,Female,472000.0,761,350000.0,36,Employed,6.17,7.6,High School,Married,0,0
36,Male,749000.0,813,315000.0,36,Employed,4.61,2.6,Bachelor,Divorced,0,0
53,Female,866000.0,659,506000.0,48,Employed,9.23,7.0,High School,Married,2,0
49,Female,693000.0,735,511000.0,24,Employed,6.95,7.6,Master,Married,1,1
46,Male,900000.0,715,778000.0,48,Self-employed,8.55,9.2,PhD,Married,3,0
44,Female,1001000.0,697,615000.0,48,Employed,8.09,6.1,Master,Married,0,0
59,Male,1101000.0,795,551000.0,24,Self-employed,6.15,4.8,Master,Single,0,1
31,Male,472000.0,425,148000.0,60,Employed,16.25,6.4,Bachelor,Married,0,1
39,Male,601000.0,636,293000.0,12,Unemployed,11.92,7.7,High School,Married,0,1
41,Female,777000.0,700,422000.0,24,Self-employed,9.0,6.3,Master,Married,3,1
52,Male,1047000.0,603,409000.0,48,Employed,10.91,6.2,Bachelor,Married,0,0
68,Male,1068000.0,802,599000.0,24,Employed,4.94,3.2,Bachelor,Single,1,0
38,Female,972000.0,726,941000.0,36,Employed,7.22,7.7,Master,Divorced,1,0
56,Male,806000.0,686,1244000.0,48,Employed,8.42,16.6,PhD,Single,4,1
54,Male,811000.0,770,860000.0,60,Employed,5.9,6.7,Bachelor,Single,4,1
38,Male,686000.0,680,878000.0,36,Employed,8.6,13.6,PhD,Married,0,0
42,Male,1085000.0,705,1202000.0,60,Employed,7.85,9.5,Bachelor,Married,0,0
43,Male,670000.0,420,485000.0,36,Employed,16.4,13.9,High School,Married,0,0
65,Male,1185000.0,659,676000.0,24,Employed,9.23,7.3,Bachelor,Married,5,0
36,Female,888000.0,587,576000.0,36,Employed,11.39,9.0,PhD,Married,1,0
53,Female,873000.0,736,521000.0,36,Employed,6.92,6.9,Bachelor,Single,2,0
41,Male,708000.0,686,437000.0,36,Employed,8.42,6.5,Master,Married,3,0
51,Male,632000.0,642,423000.0,36,Employed,9.74,8.1,Bachelor,Married,0,0
43,Male,716000.0,684,681000.0,36,Self-employed,9.48,11.5,Bachelor,Single,0,0
47,Female,790000.0,614,604000.0,36,Employed,10.58,9.3,Bachelor,Divorced,3,0
54,Male,540000.0,809,387000.0,60,Employed,4.73,6.4,High School,Single,1,1
53,Male,837000.0,535,490000.0,36,Employed,12.95,10.2,Bachelor,Married,2,0
56,Female,1187000.0,786,1094000.0,24,Unemployed,7.42,8.4,Bachelor,Divorced,4,0
31,Male,982000.0,694,923000.0,48,Employed,8.18,8.2,Master,Single,1,0
50,Male,765000.0,719,297000.0,36,Unemployed,9.43,5.0,Master,Married,2,1
35,Female,842000.0,642,351000.0,48,Employed,9.74,5.7,High School,Married,2,0
43,Female,733000.0,829,982000.0,12,Employed,4.13,7.0,Bachelor,Single,2,0
46,Male,902000.0,636,566000.0,36,Employed,9.92,7.6,Bachelor,Married,2,0
42,Female,1431000.0,712,832000.0,12,Employed,7.64,5.4,Bachelor,Married,2,0
45,Male,1171000.0,845,830000.0,12,Employed,3.65,3.4,Master,Divorced,2,0
70,Female,1084000.0,792,731000.0,36,Self-employed,6.24,5.2,Bachelor,Divorced,3,0
34,Male,718000.0,700,644000.0,36,Employed,8.0,8.1,PhD,Married,1,0
49,Female,1099000.0,843,555000.0,48,Employed,3.71,2.7,PhD,Single,1,0
42,Female,566000.0,739,412000.0,36,Employed,6.83,6.0,High School,Single,3,0
34,Female,768000.0,613,540000.0,24,Self-employed,11.61,9.8,Master,Single,0,1
35,Female,999000.0,669,802000.0,48,Employed,8.93,8.3,High School,Married,3,0
61,Male,1132000.0,651,821000.0,36,Employed,9.47,7.5,High School,Single,0,0
56,Male,1092000.0,653,912000.0,48,Employed,9.41,10.5,PhD,Married,4,0
58,Male,978000.0,755,559000.0,36,Unemployed,8.35,5.9,Master,Married,3,0
68,Female,882000.0,711,417000.0,24,Employed,7.67,5.2,Bachelor,Married,3,0
37,Female,990000.0,519,1952000.0,36,Employed,13.43,27.4,Master,Married,2,0
41,Male,658000.0,791,436000.0,36,Employed,5.27,5.0,Master,Married,3,0
49,Female,700000.0,640,417000.0,36,Employed,9.8,7.9,PhD,Single,2,1
44,Female,873000.0,847,959000.0,60,Employed,3.59,5.1,High School,Single,3,0
43,Female,899000.0,822,1545000.0,36,Employed,4.34,8.8,Master,Married,3,0
41,Female,549000.0,816,337000.0,36,Employed,4.52,6.0,PhD,Married,0,0
47,Male,994000.0,769,488000.0,36,Employed,5.93,3.8,Bachelor,Single,3,0
47,Male,1102000.0,617,421000.0,12,Employed,10.49,4.6,Bachelor,Married,0,0
35,Male,811000.0,699,1232000.0,36,Employed,8.03,12.9,High School,Married,2,1
44,Male,1996000.0,619,823000.0,36,Employed,10.43,5.5,High School,Single,2,1
46,Female,718000.0,630,454000.0,36,Employed,10.1,9.0,Bachelor,Married,3,1
47,Female,783000.0,717,367000.0,36,Employed,7.49,5.6,PhD,Married,3,0
37,Female,746000.0,522,236000.0,48,Employed,13.34,5.5,Master,Single,1,0
51,Female,859000.0,830,593000.0,12,Employed,4.1,3.5,Bachelor,Married,0,0
28,Male,733000.0,806,381000.0,24,Employed,4.82,3.9,Master,Divorced,2,0
41,Male,595000.0,662,294000.0,48,Employed,9.14,6.4,Master,Married,1,1
52,Male,761000.0,695,1438000.0,60,Employed,8.15,16.3,Bachelor,Divorced,1,0
46,Male,839000.0,683,693000.0,36,Employed,8.51,7.7,High School,Married,2,0
39,Male,1266000.0,792,1498000.0,48,Self-employed,6.24,7.8,Bachelor,Married,1,0
50,Male,1879000.0,736,1994000.0,24,Employed,6.92,8.2,High School,Married,3,1
46,Male,1338000.0,635,823000.0,24,Employed,9.95,6.6,High School,Single,2,0
53,Male,723000.0,679,404000.0,48,Self-employed,9.63,7.3,High School,Single,3,0
51,Female,731000.0,674,551000.0,60,Employed,8.78,8.0,Master,Married,4,0
48,Male,831000.0,825,702000.0,24,Employed,4.25,5.5,High School,Married,0,0
44,Male,1577000.0,602,765000.0,12,Employed,10.94,6.2,Bachelor,Married,0,0
34,Male,787000.0,561,492000.0,12,Employed,12.17,9.0,PhD,Married,1,0
39,Female,599000.0,792,336000.0,24,Unemployed,7.24,6.2,Master,Single,3,0
43,Male,743000.0,798,525000.0,48,Self-employed,6.06,5.8,Master,Married,0,0
47,Male,1096000.0,789,715000.0,36,Employed,5.33,4.3,Bachelor,Married,4,0
45,Female,1066000.0,694,439000.0,36,Self-employed,9.18,5.6,Master,Single,4,0
39,Male,794000.0,729,245000.0,36,Employed,7.13,3.4,Bachelor,Divorced,0,1
26,Female,1007000.0,706,474000.0,48,Employed,7.82,4.8,Master,Single,2,0
45,Male,520000.0,548,744000.0,12,Employed,12.56,19.1,Bachelor,Single,3,0
39,Male,869000.0,714,532000.0,36,Employed,7.58,6.2,Bachelor,Married,1,0
51,Male,1147000.0,476,875000.0,60,Employed,14.72,12.0,PhD,Married,1,1
28,Female,639000.0,648,192000.0,24,Employed,9.56,4.4,Bachelor,Single,1,0
47,Male,695000.0,812,354000.0,48,Employed,4.64,3.5,High School,Divorced,3,0
60,Male,602000.0,642,228000.0,36,Employed,9.74,5.6,Bachelor,Married,1,0
36,Male,1440000.0,816,1021000.0,12,Employed,4.52,3.5,Bachelor,Married,3,0
44,Male,706000.0,627,1557000.0,24,Self-employed,11.19,27.1,High School,Divorced,0,0
32,Male,885000.0,645,713000.0,36,Employed,9.65,9.1,Master,Single,1,1
48,Female,1045000.0,721,1715000.0,36,Self-employed,8.37,14.6,Bachelor,Single,2,0
46,Female,1428000.0,755,933000.0,36,Employed,6.35,4.5,Bachelor,Married,1,0
42,Male,814000.0,691,1087000.0,24,Self-employed,9.27,14.2,Master,Married,0,1
45,Male,742000.0,792,1604000.0,36,Employed,5.24,12.5,Master,Married,4,1
57,Female,941000.0,522,503000.0,24,Self-employed,14.34,10.1,PhD,Married,4,0
37,Male,1286000.0,808,784000.0,36,Employed,4.76,4.1,High School,Married,2,0
28,Male,768000.0,609,283000.0,36,Employed,10.73,7.3,Bachelor,Married,0,1
55,Male,700000.0,793,464000.0,36,Employed,5.21,5.3,High School,Married,5,1
47,Female,597000.0,667,413000.0,12,Unemployed,10.99,11.0,PhD,Married,1,0
57,Female,667000.0,776,1387000.0,24,Self-employed,6.72,16.2,Bachelor,Single,2,1
47,Female,1136000.0,732,483000.0,24,Employed,7.04,3.8,PhD,Married,2,0
53,Male,810000.0,602,516000.0,24,Employed,10.94,8.6,PhD,Married,0,0
43,Male,723000.0,806,279000.0,24,Employed,4.82,3.0,Bachelor,Married,1,1
51,Female,728000.0,625,385000.0,36,Unemployed,12.25,11.1,High School,Married,0,1
58,Male,921000.0,625,676000.0,48,Employed,10.25,8.8,Bachelor,Married,3,0
47,Female,810000.0,770,763000.0,36,Self-employed,6.9,8.0,High School,Married,3,1
36,Female,769000.0,571,605000.0,36,Employed,11.87,11.2,Master,Divorced,1,0
39,Male,1324000.0,618,1005000.0,12,Unemployed,12.46,10.0,High School,Divorced,0,0
37,Female,1415000.0,692,1272000.0,60,Employed,8.24,9.0,Bachelor,Married,0,0
38,Male,563000.0,775,428000.0,24,Employed,5.75,5.6,High School,Married,0,0
40,Female,934000.0,590,371000.0,36,Employed,11.3,5.2,High School,Single,2,0
46,Male,702000.0,702,242000.0,60,Employed,7.94,4.3,Bachelor,Married,0,0
47,Male,808000.0,742,461000.0,36,Employed,6.74,4.6,Bachelor,Married,4,0
43,Female,938000.0,785,665000.0,24,Self-employed,6.45,7.4,High School,Married,2,0
48,Female,819000.0,814,1167000.0,36,Employed,4.58,7.8,Master,Single,2,0
32,Male,882000.0,761,620000.0,12,Employed,6.17,4.6,Master,Married,1,0
32,Female,1021000.0,727,665000.0,36,Self-employed,8.19,6.6,PhD,Married,0,0
36,Male,912000.0,675,733000.0,36,Employed,8.75,8.8,PhD,Single,1,0
45,Male,722000.0,574,384000.0,48,Self-employed,12.78,8.1,Bachelor,Married,3,0
37,Male,701000.0,741,743000.0,12,Self-employed,7.77,9.1,Master,Single,1,0
39,Male,585000.0,844,1261000.0,48,Self-employed,4.68,12.0,Bachelor,Married,3,0
42,Male,677000.0,748,1495000.0,48,Employed,6.56,15.9,Bachelor,Married,0,1
53,Male,1718000.0,484,958000.0,24,Employed,14.48,8.5,Bachelor,Married,1,1
27,Male,643000.0,690,513000.0,36,Employed,8.3,7.7,Bachelor,Married,2,0
49,Male,647000.0,718,995000.0,36,Employed,7.46,13.5,Master,Divorced,3,0
49,Male,959000.0,736,643000.0,36,Employed,6.92,6.6,Bachelor,Single,2,0
53,Female,857000.0,744,853000.0,24,Self-employed,7.68,9.4,Bachelor,Single,0,0
59,Male,855000.0,705,374000.0,12,Employed,7.85,4.0,Bachelor,Married,5,0
27,Female,1317000.0,618,725000.0,48,Employed,10.46,7.0,PhD,Single,0,1
35,Female,988000.0,817,1342000.0,24,Employed,4.49,7.9,High School,Married,2,0
57,Female,780000.0,738,413000.0,24,Employed,6.86,6.7,Bachelor,Married,4,1
44,Female,761000.0,623,456000.0,48,Employed,10.31,7.2,PhD,Married,2,0
46,Female,752000.0,647,266000.0,36,Employed,9.59,4.9,High School,Single,2,0
49,Male,1146000.0,808,2424000.0,36,Employed,4.76,11.5,PhD,Married,3,0
49,Male,801000.0,794,1125000.0,36,Employed,5.18,8.4,PhD,Divorced,3,0
59,Female,606000.0,668,441000.0,36,Employed,8.96,9.1,Bachelor,Married,5,0
71,Female,926000.0,519,656000.0,36,Employed,13.43,10.8,Master,Divorced,5,0
50,Female,607000.0,530,414000.0,60,Self-employed,14.1,10.9,PhD,Single,1,0
39,Male,1832000.0,637,2329000.0,24,Self-employed,10.89,14.3,Bachelor,Single,2,1
56,Female,702000.0,722,397000.0,24,Employed,7.34,7.3,High School,Divorced,2,1
30,Male,776000.0,711,767000.0,12,Employed,7.67,8.5,PhD,Married,2,0
38,Male,908000.0,723,1080000.0,36,Self-employed,8.31,10.6,High School,Single,3,0
57,Male,829000.0,743,1081000.0,36,Employed,6.71,10.5,Bachelor,Married,5,1
38,Female,772000.0,489,184000.0,24,Employed,14.33,4.9,PhD,Married,0,1
37,Female,953000.0,570,440000.0,36,Employed,11.9,6.1,Bachelor,Married,0,0
34,Male,1399000.0,657,606000.0,24,Employed,9.29,4.7,Master,Married,1,0
55,Female,1124000.0,593,738000.0,36,Unemployed,13.21,9.4,Bachelor,Single,3,1
45,Male,1407000.0,552,389000.0,60,Employed,12.44,4.1,Master,Married,1,1
49,Male,668000.0,724,222000.0,36,Employed,7.28,8.8,High School,Married,1,0
38,Male,925000.0,770,2064000.0,12,Employed,5.9,14.3,Bachelor,Married,2,1
52,Male,921000.0,753,898000.0,24,Unemployed,8.41,9.0,Bachelor,Married,2,0
52,Male,977000.0,771,766000.0,12,Self-employed,6.87,8.8,High School,Married,3,1
40,Male,1340000.0,730,1130000.0,48,Employed,7.1,7.4,Bachelor,Single,2,0
43,Female,802000.0,748,622000.0,36,Self-employed,7.56,8.0,Bachelor,Married,2,1
37,Female,744000.0,633,771000.0,60,Employed,10.01,11.4,PhD,Single,2,0
64,Male,1070000.0,845,650000.0,48,Employed,3.65,4.3,Bachelor,Single,1,0
48,Male,575000.0,604,389000.0,36,Employed,10.88,10.5,Bachelor,Married,2,0
60,Male,849000.0,615,593000.0,48,Employed,10.55,8.9,Bachelor,Single,1,0
40,Male,813000.0,638,341000.0,48,Employed,9.86,4.8,PhD,Married,2,0
52,Male,697000.0,834,1024000.0,24,Self-employed,4.98,9.0,Master,Single,2,0
52,Male,1229000.0,842,804000.0,36,Employed,3.74,4.8,Master,Married,1,1
50,Female,669000.0,764,805000.0,36,Employed,6.08,9.3,Bachelor,Divorced,4,0
63,Female,881000.0,721,655000.0,36,Employed,7.37,6.6,Bachelor,Single,5,0
42,Male,930000.0,696,1439000.0,24,Employed,8.12,13.7,High School,Married,0,0
34,Male,1311000.0,831,672000.0,24,Employed,4.07,2.9,Master,Married,1,0
49,Male,869000.0,738,400000.0,24,Employed,6.86,4.1,Bachelor,Single,1,0
51,Female,1176000.0,818,626000.0,12,Employed,4.46,3.4,Master,Married,0,0
47,Male,1076000.0,646,745000.0,60,Employed,9.62,9.0,High School,Single,2,0
37,Male,868000.0,650,1216000.0,36,Employed,9.5,16.0,Bachelor,Single,1,1
45,Female,650000.0,783,1075000.0,36,Employed,5.51,10.4,Bachelor,Married,2,0
40,Male,589000.0,591,158000.0,36,Employed,11.27,6.9,High School,Single,0,0
43,Male,881000.0,818,767000.0,36,Employed,4.46,5.9,High School,Married,1,1
48,Male,750000.0,693,185000.0,60,Employed,8.21,4.2,Bachelor,Single,4,0
51,Male,1170000.0,810,1315000.0,36,Employed,4.7,6.6,Bachelor,Married,1,0
38,Male,1065000.0,651,1198000.0,48,Employed,9.47,11.4,Master,Single,1,1
42,Male,807000.0,743,572000.0,36,Self-employed,7.71,6.7,Bachelor,Married,3,0
39,Male,622000.0,687,440000.0,48,Employed,8.39,8.9,Bachelor,Married,3,0
37,Male,981000.0,721,716000.0,48,Employed,7.37,6.0,Bachelor,Married,1,0
52,Female,682000.0,692,336000.0,60,Employed,8.24,5.1,Bachelor,Married,0,0
58,Male,741000.0,829,710000.0,12,Employed,4.13,5.8,High School,Married,3,0
42,Male,657000.0,737,426000.0,24,Employed,6.89,5.7,Bachelor,Married,2,0
51,Female,845000.0,627,841000.0,24,Employed,10.19,12.3,High School,Divorced,3,1
57,Female,1294000.0,803,942000.0,36,Employed,4.91,4.2,Bachelor,Married,5,0
55,Female,889000.0,640,401000.0,36,Employed,9.8,5.9,Master,Divorced,1,0
36,Male,734000.0,660,266000.0,24,Employed,9.2,5.3,Bachelor,Married,1,0
62,Male,644000.0,569,190000.0,48,Employed,11.93,5.0,High School,Married,0,0
42,Female,1010000.0,799,1463000.0,24,Employed,5.03,8.3,High School,Married,2,0
41,Female,686000.0,637,363000.0,48,Employed,9.89,6.5,High School,Married,2,0
31,Male,848000.0,629,634000.0,24,Self-employed,11.13,9.7,Bachelor,Married,0,1
44,Female,776000.0,807,1453000.0,36,Employed,4.79,9.9,Bachelor,Married,2,1
33,Male,1084000.0,767,629000.0,36,Self-employed,6.99,5.0,High School,Married,1,0
38,Female,801000.0,588,373000.0,36,Employed,11.36,7.5,Master,Married,1,1
40,Female,830000.0,757,573000.0,12,Employed,6.29,5.2,Bachelor,Divorced,3,1
53,Female,1021000.0,804,793000.0,48,Employed,4.88,4.7,Master,Married,4,1
56,Female,1827000.0,554,2754000.0,36,Employed,12.38,19.5,Master,Married,2,0
40,Female,1125000.0,773,1815000.0,48,Employed,5.81,9.8,Master,Single,2,0
55,Male,868000.0,702,804000.0,48,Employed,7.94,10.9,PhD,Single,5,0
55,Male,891000.0,731,1297000.0,36,Employed,7.07,12.6,High School,Divorced,4,1
52,Male,766000.0,689,483000.0,60,Employed,8.33,6.0,High School,Married,2,0
35,Male,641000.0,738,529000.0,48,Employed,6.86,6.3,Master,Married,0,0
50,Female,754000.0,514,367000.0,60,Employed,13.58,8.2,Bachelor,Married,1,1
60,Male,745000.0,755,324000.0,48,Employed,6.35,3.7,PhD,Married,0,0
49,Male,1065000.0,513,1060000.0,48,Employed,13.61,15.4,High School,Single,3,1
41,Female,641000.0,681,556000.0,36,Employed,8.57,9.7,High School,Single,1,0
45,Female,1334000.0,592,824000.0,24,Employed,11.24,7.9,Bachelor,Married,2,0
48,Male,1097000.0,773,815000.0,60,Employed,5.81,5.1,Bachelor,Single,3,0
45,Male,865000.0,645,312000.0,48,Unemployed,11.65,7.3,Bachelor,Single,0,0
34,Male,827000.0,680,373000.0,24,Employed,8.6,6.0,PhD,Married,2,0
40,Female,723000.0,674,567000.0,36,Employed,8.78,9.1,High School,Married,0,0
53,Male,956000.0,758,558000.0,36,Self-employed,7.26,6.5,Bachelor,Single,0,1
55,Female,1251000.0,687,774000.0,36,Employed,8.39,5.8,Bachelor,Married,0,1
34,Male,679000.0,763,477000.0,12,Employed,6.11,7.7,Bachelor,Married,2,0
61,Male,640000.0,551,279000.0,24,Unemployed,14.47,8.0,High School,Single,1,0
40,Female,1056000.0,608,441000.0,48,Self-employed,11.76,6.3,High School,Married,2,0
49,Male,960000.0,703,356000.0,36,Employed,7.91,4.1,High School,Married,1,0
51,Male,664000.0,819,484000.0,36,Employed,4.43,3.9,PhD,Married,2,0
53,Male,731000.0,552,570000.0,48,Employed,12.44,12.3,Master,Divorced,3,0
61,Male,733000.0,525,219000.0,48,Self-employed,14.25,4.9,Master,Married,1,0
40,Male,693000.0,594,421000.0,24,Self-employed,12.18,8.5,High School,Married,2,0
55,Male,815000.0,724,657000.0,12,Self-employed,8.28,7.8,High School,Married,3,0
34,Male,765000.0,667,339000.0,36,Employed,8.99,4.6,Master,Single,2,0
50,Male,736000.0,774,1102000.0,48,Employed,5.78,9.6,Master,Single,0,0
51,Female,720000.0,550,354000.0,24,Employed,12.5,8.0,Bachelor,Married,3,1
49,Female,818000.0,609,488000.0,36,Employed,10.73,7.6,Bachelor,Single,3,0
38,Male,883000.0,641,533000.0,48,Employed,9.77,7.1,Bachelor,Married,2,0
56,Female,820000.0,721,295000.0,60,Employed,7.37,3.6,High School,Married,2,0
