Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Interest_Rate,Debt_To_Income_Ratio,Education_Level,Marital_Status,Previous_Loans,Default,Loan_To_Income_Ratio,Monthly_Payment,Payment_To_Income_Ratio,Credit_Score_Group,Income_Group,Term_Category,Gender_Encoded,Employment_Status_Encoded,Education_Level_Encoded,Marital_Status_Encoded,Credit_Score_Group_Encoded,Income_Group_Encoded,Term_Category_Encoded
63,Male,1092000.0,676,277000.0,36,Employed,8.72,2.9,High School,Single,2,0,0.25366300366300365,8772.472924218167,0.0964008013650348,Medium,High,Medium,1,0,1,2,2,0,1
30,Female,806000.0,768,1142000.0,24,Employed,5.96,9.5,High School,Single,1,1,1.4168734491315136,50593.556218422644,0.7532539387358209,Very_High,Medium,Medium,0,0,1,2,3,2,1
57,Male,812000.0,711,529000.0,36,Employed,7.67,5.9,High School,Married,3,0,0.6514778325123153,16496.52283834094,0.24379097790651635,Medium,Medium,Medium,1,0,1,1,2,2,1
47,Female,774000.0,716,580000.0,48,Employed,7.52,7.7,Bachelor,Married,1,0,0.7493540051679587,14029.177226969958,0.21750662367395282,Medium,Low,Long,0,0,0,1,2,1,0
46,Female,731000.0,611,398000.0,36,Employed,10.67,7.0,Bachelor,Single,2,0,0.5444596443228454,12967.899663406077,0.21287933783977145,Very_Low,Low,Medium,0,0,0,2,4,1,1
45,Male,1101000.0,653,1434000.0,48,Employed,9.41,13.2,Bachelor,Married,3,0,1.3024523160762942,35964.97783664713,0.3919888592550096,Low,High,Long,1,0,0,1,1,0,0
31,Male,680000.0,780,330000.0,48,Employed,5.6,4.5,PhD,Divorced,0,0,0.4852941176470588,7689.685173744952,0.13570032659549916,Very_High,Very_Low,Long,1,0,3,0,3,4,0
32,Male,1085000.0,560,1321000.0,36,Employed,12.2,17.4,Bachelor,Single,0,0,1.2175115207373273,44002.397355436915,0.48666245923063867,Very_Low,High,Medium,1,0,0,2,4,0,1
47,Male,871000.0,784,787000.0,48,Self-employed,6.48,7.8,Master,Single,2,0,0.9035591274397244,18656.409270639924,0.25703434127173264,Very_High,Medium,Long,1,1,2,2,3,2,0
41,Male,733000.0,687,669000.0,36,Employed,8.39,8.8,High School,Single,0,0,0.91268758526603,21084.59987800357,0.3451776241965114,Medium,Low,Medium,1,0,1,2,2,1,1
58,Female,1080000.0,777,698000.0,36,Employed,5.69,4.9,High School,Married,4,0,0.6462962962962963,21136.608429010583,0.23485120476678426,Very_High,High,Medium,0,0,1,1,3,0,1
42,Female,699000.0,646,270000.0,36,Employed,9.62,7.6,Bachelor,Married,0,0,0.38626609442060084,8664.049906549066,0.14873905418968353,Low,Low,Medium,0,0,0,1,1,1,1
35,Female,1018000.0,652,1042000.0,24,Employed,9.44,11.3,High School,Divorced,1,0,1.0235756385068762,47814.136094615686,0.5636243940426211,Low,High,Medium,0,0,1,0,1,0,1
50,Female,931000.0,752,783000.0,24,Employed,6.44,6.0,High School,Married,0,0,0.841031149301826,34858.485236685934,0.4493037839315051,High,High,Medium,0,0,1,1,0,0,1
40,Female,716000.0,762,1026000.0,36,Employed,6.14,9.9,High School,Married,2,0,1.4329608938547487,31278.032732871245,0.5242128390984008,High,Low,Medium,0,0,1,1,0,1,1
45,Male,1011000.0,620,587000.0,36,Employed,10.4,6.8,High School,Married,2,1,0.5806132542037586,19051.267444293808,0.22612780349310158,Low,High,Medium,1,0,1,1,1,0,1
50,Female,1032000.0,832,677000.0,36,Unemployed,6.04,6.4,Bachelor,Single,0,0,0.6560077519379846,20607.923873346655,0.23962702178310064,Very_High,High,Medium,0,2,0,2,3,0,1
57,Female,1288000.0,558,1495000.0,48,Employed,12.26,16.0,Master,Single,1,0,1.1607142857142858,39560.202322013705,0.3685733135591339,Very_Low,Very_High,Long,0,0,2,2,4,3,0
53,Male,1195000.0,547,1809000.0,36,Unemployed,14.59,22.8,Bachelor,Married,2,0,1.513807531380753,62346.97993157587,0.6260784595639418,Very_Low,Very_High,Medium,1,2,0,1,4,3,1
49,Female,1011000.0,714,712000.0,48,Employed,7.58,6.2,High School,Married,4,0,0.7042532146389713,17241.972608936667,0.2046524938746192,Medium,High,Long,0,0,1,1,2,0,0
49,Male,657000.0,745,346000.0,48,Self-employed,7.65,5.9,Master,Single,4,1,0.5266362252663622,8390.141904823246,0.15324460100133783,High,Very_Low,Long,1,1,2,2,0,4,0
61,Female,2109000.0,826,2426000.0,36,Employed,4.22,5.4,High School,Married,3,0,1.150308202939782,71862.85317985136,0.40889247897497216,Very_High,Very_High,Medium,0,0,1,1,3,3,1
40,Female,593000.0,668,354000.0,36,Self-employed,9.96,7.2,Master,Married,1,0,0.596964586846543,11415.937381886795,0.2310139099201375,Low,Very_Low,Medium,0,1,2,1,1,4,1
25,Female,1104000.0,501,799000.0,36,Employed,13.97,11.1,PhD,Married,1,0,0.7237318840579711,27296.285615628643,0.2966987566916157,Very_Low,High,Medium,0,0,3,1,4,0,1
39,Male,962000.0,715,602000.0,48,Self-employed,8.55,6.0,High School,Married,1,1,0.6257796257796258,14852.493549074645,0.1852701898013469,Medium,High,Long,1,1,1,1,2,0,0
37,Female,614000.0,638,859000.0,24,Employed,9.86,17.5,High School,Married,0,0,1.3990228013029316,39583.008820974384,0.7736092929180661,Low,Very_Low,Medium,0,0,1,1,1,4,1
49,Male,842000.0,675,421000.0,36,Employed,8.75,5.0,PhD,Married,4,0,0.5,13338.756539970029,0.19010104332498853,Medium,Medium,Medium,1,0,3,1,2,2,1
48,Male,850000.0,688,725000.0,24,Employed,8.36,7.7,Bachelor,Single,3,0,0.8529411764705882,32908.95244859708,0.46459697574490005,Medium,Medium,Medium,1,0,0,2,2,2,1
47,Female,1326000.0,544,620000.0,24,Employed,12.68,7.1,Bachelor,Divorced,0,1,0.4675716440422323,29382.826284197454,0.2659079301737326,Very_Low,Very_High,Medium,0,0,0,0,4,3,1
27,Male,656000.0,688,395000.0,36,Employed,8.36,6.0,Bachelor,Single,0,0,0.6021341463414634,12443.568896729328,0.22762626030602431,Medium,Very_Low,Medium,1,0,0,2,2,4,1
51,Female,817000.0,674,459000.0,12,Unemployed,10.78,7.2,High School,Married,3,1,0.5618115055079559,40520.09412964188,0.5951543813411293,Medium,Medium,Short,0,2,1,1,2,2,2
40,Male,500000.0,742,512000.0,36,Employed,6.74,9.4,PhD,Married,3,0,1.024,15748.2801678284,0.3779587240278816,High,Very_Low,Medium,1,0,3,1,0,4,1
49,Male,1562000.0,725,1718000.0,60,Self-employed,8.25,10.2,High School,Single,1,0,1.0998719590268886,35040.7603610097,0.26919918331121406,High,Very_High,Long,1,1,1,2,0,3,0
46,Female,656000.0,605,530000.0,60,Unemployed,12.85,12.0,Bachelor,Married,1,1,0.8079268292682927,12018.470964544666,0.2198500786197195,Very_Low,Very_Low,Long,0,2,0,1,4,4,0
41,Male,937000.0,613,560000.0,24,Employed,10.61,9.5,Bachelor,Married,0,1,0.5976520811099253,25999.10793470679,0.33296616351812325,Very_Low,High,Medium,1,0,0,1,4,0,1
34,Male,802000.0,627,545000.0,48,Employed,10.19,8.4,Bachelor,Married,0,0,0.6795511221945137,13872.390334306143,0.20756693767041612,Low,Medium,Long,1,0,0,1,1,2,0
32,Female,797000.0,603,759000.0,60,Employed,10.91,13.1,Bachelor,Married,1,0,0.9523212045169385,16468.452746755287,0.24795662855842338,Very_Low,Low,Long,0,0,0,1,4,1,0
54,Male,1137000.0,728,1261000.0,12,Employed,7.16,9.2,PhD,Married,3,0,1.1090589270008795,109203.26024687549,1.1525410052440686,High,Very_High,Short,1,0,3,1,0,3,2
58,Female,1552000.0,846,494000.0,36,Employed,3.62,3.4,PhD,Married,0,0,0.31829896907216493,14501.4898552663,0.11212492156133737,Very_High,Very_High,Medium,0,0,3,1,3,3,1
49,Male,939000.0,727,592000.0,60,Employed,7.19,6.7,Bachelor,Married,2,0,0.630457933972311,11775.450421823318,0.15048498941627242,High,High,Long,1,0,0,1,0,0,0
33,Male,1018000.0,716,648000.0,24,Employed,7.52,6.0,Bachelor,Married,2,0,0.6365422396856582,29165.62946829888,0.3437991685850556,Medium,High,Medium,1,0,0,1,2,0,1
42,Male,940000.0,670,862000.0,60,Employed,8.9,9.9,High School,Divorced,3,0,0.9170212765957447,17851.89563010398,0.22789653995877424,Low,High,Long,1,0,1,0,1,0,0
51,Male,1210000.0,645,764000.0,36,Employed,9.65,7.0,Bachelor,Divorced,3,1,0.631404958677686,24526.77902396138,0.2432407837087079,Low,Very_High,Medium,1,0,0,0,1,3,1
52,Male,778000.0,803,837000.0,12,Employed,4.91,6.6,High School,Married,2,0,1.075835475578406,71618.94594582597,1.1046624053340766,Very_High,Low,Short,1,0,1,1,3,1,2
34,Male,1183000.0,830,597000.0,36,Self-employed,5.1,3.1,Master,Single,1,0,0.5046491969568893,17919.441861925043,0.18176948634243492,Very_High,Very_High,Medium,1,1,2,2,3,3,1
25,Male,1171000.0,690,902000.0,36,Employed,8.3,7.1,High School,Married,0,0,0.7702818104184458,28390.40108197763,0.29093493850019775,Medium,Very_High,Medium,1,0,1,1,2,3,1
50,Male,1234000.0,638,1225000.0,24,Employed,9.86,12.5,Master,Married,3,0,0.9927066450567261,56448.41188090061,0.5489310717753706,Low,Very_High,Medium,1,0,2,1,1,3,1
41,Male,707000.0,757,290000.0,36,Employed,6.29,3.5,Bachelor,Married,2,0,0.4101838755304102,8860.517913911252,0.15039068595040314,High,Low,Medium,1,0,0,1,0,1,1
38,Male,799000.0,584,1764000.0,36,Employed,11.48,26.4,PhD,Married,1,1,2.2077596996245306,58152.89784875673,0.873385199230389,Very_Low,Low,Medium,1,0,3,1,4,1,1
26,Male,867000.0,756,1131000.0,36,Employed,6.32,9.6,Bachelor,Married,1,1,1.3044982698961938,34571.436209327556,0.4784973869803122,High,Medium,Medium,1,0,0,1,0,2,1
46,Female,615000.0,772,457000.0,12,Employed,5.84,6.2,Master,Married,0,1,0.7430894308943089,39298.758055858685,0.766805035236267,Very_High,Very_Low,Short,0,0,2,1,3,4,2
55,Female,1500000.0,580,639000.0,48,Employed,11.6,5.9,Master,Divorced,3,0,0.426,16702.09707479964,0.13361677659839713,Very_Low,Very_High,Long,0,0,2,0,4,3,0
62,Female,908000.0,835,663000.0,36,Self-employed,4.95,4.7,PhD,Single,5,1,0.7301762114537445,19855.824591300992,0.26241177873966065,Very_High,Medium,Medium,0,1,3,2,3,2,1
46,Male,939000.0,840,773000.0,48,Self-employed,4.8,5.5,Master,Single,3,0,0.8232161874334398,17731.696701994115,0.22660315274113885,Very_High,High,Long,1,1,2,2,3,0,0
45,Female,735000.0,814,698000.0,48,Employed,4.58,7.2,Master,Married,4,0,0.9496598639455782,15941.98695156038,0.2602773379846593,Very_High,Low,Long,0,0,2,1,3,1,0
32,Female,579000.0,690,829000.0,36,Employed,8.3,15.8,Bachelor,Married,1,0,1.4317789291882557,26092.730040975006,0.54078196976114,Medium,Very_Low,Medium,0,0,0,1,2,4,1
46,Female,733000.0,626,380000.0,12,Employed,10.22,6.7,Bachelor,Married,3,0,0.5184174624829468,33446.931284771184,0.5475623129839757,Low,Low,Short,0,0,0,1,1,1,2
42,Male,909000.0,710,826000.0,60,Employed,7.7,8.8,Bachelor,Divorced,2,0,0.9086908690869087,16629.960120207543,0.2195374273294725,Medium,Medium,Long,1,0,0,0,2,2,0
47,Female,1066000.0,672,426000.0,48,Employed,8.84,4.2,High School,Married,1,0,0.399624765478424,10568.692916828628,0.11897215290989076,Medium,High,Long,0,0,1,1,2,0,0
42,Female,893000.0,613,468000.0,24,Employed,10.61,6.5,Master,Married,2,0,0.5240761478163494,21727.825916862104,0.2919752642803418,Very_Low,Medium,Medium,0,0,2,1,4,2,1
38,Female,934000.0,673,746000.0,48,Employed,8.81,7.8,High School,Single,3,0,0.7987152034261242,18497.011622989812,0.2376489716015822,Medium,High,Long,0,0,1,2,2,0,0
33,Male,746000.0,730,737000.0,12,Self-employed,8.1,9.6,Bachelor,Married,1,0,0.9879356568364611,64144.553613357166,1.0318158758180778,High,Low,Short,1,1,0,1,0,1,2
40,Male,986000.0,549,417000.0,12,Employed,12.53,6.1,Bachelor,Married,0,0,0.422920892494929,37153.414778582446,0.45217137661560786,Very_Low,High,Short,1,0,0,1,4,0,2
33,Male,1373000.0,650,742000.0,36,Employed,9.5,5.5,High School,Married,1,1,0.5404224326292789,23768.448707660256,0.20773589547845817,Low,Very_High,Medium,1,0,1,1,1,3,1
36,Male,1044000.0,487,1148000.0,12,Employed,14.39,16.8,High School,Married,1,0,1.0996168582375478,103286.38971777311,1.1871998818134841,Very_Low,High,Short,1,0,1,1,4,0,2
67,Female,1175000.0,752,1504000.0,60,Employed,6.44,8.7,Bachelor,Married,4,0,1.28,29385.23711053361,0.30010454921396024,High,Very_High,Long,0,0,0,1,0,3,0
43,Male,933000.0,724,727000.0,48,Self-employed,8.28,8.9,High School,Divorced,0,0,0.7792068595927116,17843.90111693567,0.22950355134322406,High,High,Long,1,1,1,0,0,0,0
46,Male,599000.0,543,154000.0,36,Self-employed,13.71,5.0,Bachelor,Married,2,0,0.2570951585976628,5241.690082999629,0.10500881635391579,Very_Low,Very_Low,Medium,1,1,0,1,4,4,1
56,Male,690000.0,828,1966000.0,12,Employed,4.16,14.7,High School,Married,0,1,2.8492753623188407,167548.46606639237,2.9138863663720413,Very_High,Very_Low,Short,1,0,1,1,3,4,2
70,Male,1063000.0,496,572000.0,36,Employed,14.12,8.5,PhD,Married,5,1,0.5380997177798683,19582.958591268587,0.2210682061102757,Very_Low,High,Medium,1,0,3,1,4,0,1
47,Male,863000.0,712,526000.0,36,Employed,7.64,5.4,PhD,Married,2,0,0.6095017381228274,16395.712477319707,0.22798209701950922,Medium,Medium,Medium,1,0,3,1,2,2,1
53,Female,1007000.0,759,590000.0,36,Employed,6.23,5.8,Bachelor,Single,0,1,0.5858987090367428,18010.493235384278,0.21462355394698243,High,High,Medium,0,0,0,2,0,0,1
40,Male,1501000.0,762,1315000.0,24,Unemployed,8.14,8.0,Bachelor,Single,0,0,0.8760826115922719,59557.8883305508,0.47614567619361065,High,Very_High,Medium,1,2,0,2,0,3,1
40,Male,1064000.0,514,707000.0,36,Employed,13.58,11.9,High School,Single,0,0,0.6644736842105263,24019.61410415371,0.27089790343030495,Very_Low,High,Medium,1,0,1,2,4,0,1
42,Male,1289000.0,801,1553000.0,36,Employed,4.97,6.7,PhD,Divorced,1,0,1.204809930178433,46523.88821792032,0.4331161044337035,Very_High,Very_High,Medium,1,0,3,0,3,3,1
49,Male,896000.0,806,468000.0,60,Employed,4.82,3.6,Bachelor,Married,3,1,0.5223214285714286,8793.195290598715,0.11776600835623277,Very_High,Medium,Long,1,0,0,1,3,2,0
49,Male,706000.0,705,427000.0,60,Employed,7.85,7.6,Master,Married,0,0,0.6048158640226629,8627.399551428844,0.14664135214893217,Medium,Low,Long,1,0,2,1,2,1,0
40,Female,831000.0,687,1578000.0,36,Employed,8.39,18.3,PhD,Married,2,0,1.8989169675090252,49733.181775021876,0.7181686898920127,Medium,Medium,Medium,0,0,3,1,2,2,1
34,Female,661000.0,527,414000.0,36,Employed,13.19,10.2,PhD,Married,1,0,0.6263237518910741,13987.213839871356,0.2539282391504633,Very_Low,Very_Low,Medium,0,0,3,1,4,4,1
48,Female,1459000.0,706,940000.0,24,Employed,7.82,9.4,Master,Married,2,0,0.6442769019876627,42436.52652570115,0.34903243201399164,Medium,Very_High,Medium,0,0,2,1,2,3,1
34,Female,1069000.0,669,483000.0,24,Employed,8.93,5.0,Master,Married,1,0,0.45182413470533206,22050.221107650184,0.24752352973975886,Low,High,Medium,0,0,2,1,1,0,1
47,Male,1015000.0,758,942000.0,60,Employed,6.26,6.4,PhD,Married,2,1,0.9280788177339901,18325.601082303347,0.21665735269718245,High,High,Long,1,0,3,1,0,0,0
50,Female,1303000.0,668,1429000.0,36,Self-employed,9.96,11.5,PhD,Divorced,2,0,1.096699923254029,46082.978866430036,0.42440195425722216,Low,Very_High,Medium,0,1,3,0,1,3,1
50,Female,557000.0,735,606000.0,24,Self-employed,7.95,10.5,Bachelor,Married,4,0,1.0879712746858168,27393.921398872197,0.5901742491678031,High,Very_Low,Medium,0,1,0,1,0,4,1
52,Female,1052000.0,568,558000.0,36,Employed,11.96,8.8,PhD,Divorced,0,0,0.5304182509505704,18522.926211424892,0.2112881316892573,Very_Low,High,Medium,0,0,3,0,4,0,1
56,Male,653000.0,584,468000.0,60,Self-employed,12.48,10.6,Master,Single,3,1,0.7166921898928025,10524.2749529435,0.19340168366818072,Very_Low,Very_Low,Long,1,1,2,2,4,4,0
45,Female,858000.0,587,1199000.0,36,Unemployed,13.39,21.8,Bachelor,Single,0,0,1.3974358974358974,40624.646396445685,0.568176872677562,Very_Low,Medium,Medium,0,2,0,2,4,2,1
51,Female,806000.0,527,763000.0,24,Employed,13.19,14.3,Bachelor,Married,3,0,0.9466501240694789,36342.541314206355,0.5410800195663477,Very_Low,Medium,Medium,0,0,0,1,4,2,1
48,Female,1065000.0,701,529000.0,60,Employed,7.97,5.9,Master,Married,4,0,0.49671361502347416,10718.619058004555,0.12077317248455836,Medium,High,Long,0,0,2,1,2,0,0
36,Male,893000.0,764,272000.0,36,Employed,6.08,3.5,Bachelor,Married,2,0,0.3045912653975364,8284.630059864252,0.11132761558608177,High,Medium,Medium,1,0,0,1,0,2,1
28,Female,1289000.0,717,1039000.0,36,Employed,7.49,7.2,Master,Single,0,0,0.8060512024825446,32314.5890768348,0.3008340332986948,Medium,Very_High,Medium,0,0,2,2,2,3,1
39,Female,712000.0,709,726000.0,24,Employed,7.73,10.3,High School,Single,1,1,1.0196629213483146,32745.684796528352,0.5518935639864329,Medium,Low,Medium,0,0,1,2,2,1,1
43,Female,1067000.0,734,489000.0,48,Employed,6.98,4.0,PhD,Divorced,0,1,0.45829428303655106,11705.176745143157,0.13164210022653972,High,High,Long,0,0,3,0,0,0,0
48,Male,911000.0,652,595000.0,48,Self-employed,10.44,7.8,Bachelor,Married,0,1,0.6531284302963776,15216.775756513276,0.2004405149046754,Low,Medium,Long,1,1,0,1,1,2,0
55,Female,611000.0,658,359000.0,36,Employed,9.26,7.8,High School,Married,0,0,0.5875613747954174,11459.595240733554,0.22506570030900597,Low,Very_Low,Medium,0,0,1,1,1,4,1
37,Male,652000.0,645,445000.0,12,Employed,9.65,11.4,PhD,Divorced,0,1,0.6825153374233128,39050.168960112205,0.7187147661370344,Low,Very_Low,Short,1,0,3,0,1,4,2
34,Female,791000.0,742,451000.0,36,Employed,6.74,4.5,High School,Single,0,0,0.5701643489254109,13872.020225958222,0.21044784160745722,High,Low,Medium,0,0,1,2,0,1,1
62,Male,1283000.0,596,1482000.0,24,Employed,11.12,13.2,Master,Married,0,0,1.1551052221356197,69155.41172163606,0.6468160098672118,Very_Low,Very_High,Medium,1,0,2,1,4,3,1
33,Female,954000.0,474,537000.0,24,Employed,14.78,9.4,Bachelor,Single,0,0,0.5628930817610063,25981.235013571615,0.3268079875920958,Very_Low,High,Medium,0,0,0,2,4,0,1
44,Male,636000.0,714,309000.0,36,Employed,7.58,6.8,PhD,Married,1,0,0.4858490566037736,9623.178600027195,0.18156940754768292,Medium,Very_Low,Medium,1,0,3,1,2,4,1
47,Male,832000.0,817,1001000.0,12,Employed,4.49,6.9,High School,Single,1,1,1.203125,85459.31982411908,1.2325863436171023,Very_High,Medium,Short,1,0,1,2,3,2,2
46,Female,1734000.0,717,733000.0,60,Unemployed,9.49,4.4,High School,Married,3,0,0.422722029988466,15390.782479880385,0.10651060539709609,Medium,Very_High,Long,0,2,1,1,2,3,0
32,Female,850000.0,761,1169000.0,12,Employed,6.17,10.0,PhD,Divorced,0,1,1.3752941176470588,100703.02220202488,1.421689725205057,High,Medium,Short,0,0,3,0,0,2,2
30,Female,740000.0,732,850000.0,36,Employed,7.04,8.8,High School,Married,1,0,1.1486486486486487,26261.08046391577,0.42585535887430975,High,Low,Medium,0,0,1,1,0,1,1
33,Female,963000.0,691,1303000.0,24,Employed,8.27,12.9,PhD,Married,0,0,1.3530633437175492,59091.74517256434,0.7363457342375619,Medium,High,Medium,0,0,3,1,2,0,1
47,Female,1098000.0,744,740000.0,36,Employed,6.68,5.4,Master,Married,2,0,0.6739526411657559,22740.93873214,0.2485348495315847,High,High,Medium,0,0,2,1,0,0,1
46,Male,761000.0,773,457000.0,12,Employed,5.81,5.0,High School,Married,2,0,0.6005256241787122,39292.459778458775,0.6195920070190608,Very_High,Low,Short,1,0,1,1,3,1,2
38,Male,982000.0,619,645000.0,36,Employed,10.43,8.4,Bachelor,Divorced,0,1,0.6568228105906314,20942.792891604455,0.2559200760684862,Low,High,Medium,1,0,0,0,1,0,1
48,Male,793000.0,651,500000.0,48,Unemployed,11.47,8.9,High School,Married,1,1,0.6305170239596469,13037.180950641989,0.1972839488117325,Low,Low,Long,1,2,1,1,1,1,0
54,Male,1103000.0,618,527000.0,60,Employed,10.46,5.8,Bachelor,Married,2,0,0.47778785131459656,11316.845697503626,0.12312071475071941,Low,High,Long,1,0,0,1,1,0,0
29,Male,856000.0,680,456000.0,36,Employed,8.6,6.9,Bachelor,Single,0,0,0.5327102803738317,14415.935962239231,0.202092560218307,Medium,Medium,Medium,1,0,0,2,2,2,1
45,Female,996000.0,793,644000.0,12,Employed,5.21,5.2,Bachelor,Single,0,0,0.6465863453815262,55193.21322546886,0.6649784725960104,Very_High,High,Short,0,0,0,2,3,0,2
50,Female,717000.0,653,293000.0,12,Employed,9.41,4.5,PhD,Married,2,1,0.4086471408647141,25679.024059871455,0.4297744612530788,Low,Low,Short,0,0,3,1,1,1,2
38,Male,671000.0,661,612000.0,48,Self-employed,10.17,10.9,High School,Married,0,0,0.9120715350223547,15571.913381882809,0.27848429296958827,Low,Very_Low,Long,1,1,1,1,1,4,0
40,Male,1147000.0,785,843000.0,24,Employed,5.45,4.6,Bachelor,Married,2,0,0.7349607672188317,37153.70638694282,0.388704861938373,Very_High,Very_High,Medium,1,0,0,1,3,3,1
48,Female,850000.0,695,510000.0,36,Employed,8.15,5.6,Bachelor,Married,0,1,0.6,16016.860856684549,0.22612038856495836,Medium,Medium,Medium,0,0,0,1,2,2,1
57,Male,973000.0,699,427000.0,60,Self-employed,9.03,5.6,High School,Married,5,1,0.43884892086330934,8870.036071971543,0.10939407283007042,Medium,High,Long,1,1,1,1,2,0,0
53,Male,813000.0,785,382000.0,48,Employed,5.45,3.8,Master,Divorced,0,0,0.4698646986469865,8875.27159710878,0.13100031877651336,Very_High,Medium,Long,1,0,2,0,3,2,0
47,Female,1150000.0,689,2078000.0,48,Employed,8.33,16.0,Bachelor,Divorced,0,1,1.8069565217391304,51052.5560871897,0.5327223243880665,Medium,Very_High,Long,0,0,0,0,2,3,0
51,Female,747000.0,734,409000.0,48,Employed,6.98,5.0,PhD,Married,0,0,0.5475234270414994,9790.219404424439,0.15727260087428818,High,Low,Long,0,0,3,1,0,1,0
41,Male,815000.0,559,639000.0,36,Employed,12.23,11.4,Master,Married,1,1,0.7840490797546013,21294.208165286458,0.313534353353911,Very_Low,Medium,Medium,1,0,2,1,4,2,1
48,Female,1110000.0,603,742000.0,48,Employed,10.91,8.8,Bachelor,Married,0,0,0.6684684684684684,19144.96354354727,0.20697257884915968,Very_Low,High,Long,0,0,0,1,4,0,0
44,Male,1256000.0,668,329000.0,36,Employed,8.96,5.2,Master,Married,1,0,0.2619426751592357,10455.988288502644,0.09989797727868767,Low,Very_High,Medium,1,0,2,1,1,3,1
36,Female,718000.0,690,1202000.0,60,Unemployed,10.3,18.8,Master,Divorced,3,0,1.6740947075208914,25716.73924030835,0.4298062268575212,Medium,Low,Long,0,2,2,0,2,1,0
50,Male,1707000.0,828,1848000.0,24,Employed,4.16,4.8,Master,Single,1,0,1.0826010544815465,80380.92548228744,0.5650680174501753,Very_High,Very_High,Medium,1,0,2,2,3,3,1
46,Male,948000.0,831,539000.0,36,Employed,4.07,3.3,Bachelor,Married,3,0,0.5685654008438819,15930.217386496568,0.20164832134805782,Very_High,High,Medium,1,0,0,1,3,0,1
41,Female,645000.0,782,478000.0,24,Employed,5.54,6.9,Bachelor,Single,3,0,0.7410852713178294,21086.313795429036,0.39230351247309836,Very_High,Very_Low,Medium,0,0,0,2,3,4,1
58,Male,1000000.0,645,408000.0,24,Employed,9.65,4.8,Bachelor,Married,2,0,0.408,18761.28894973012,0.22513546739676144,Low,High,Medium,1,0,0,1,1,0,1
27,Female,719000.0,827,1404000.0,36,Employed,4.19,9.0,Bachelor,Single,2,0,1.9527121001390821,41570.44664777704,0.693804394677781,Very_High,Low,Medium,0,0,0,2,3,1,1
